Year,Month,Day,sentiment,text_tfidf_amazing,text_tfidf_big,text_tfidf_come,text_tfidf_day,text_tfidf_days,text_tfidf_did,text_tfidf_didnt,text_tfidf_dont,text_tfidf_feel,text_tfidf_fun,text_tfidf_getting,text_tfidf_going,text_tfidf_good,text_tfidf_got,text_tfidf_great,text_tfidf_happy,text_tfidf_home,text_tfidf_im,text_tfidf_just,text_tfidf_know,text_tfidf_life,text_tfidf_like,text_tfidf_little,text_tfidf_live,text_tfidf_lol,text_tfidf_looks,text_tfidf_love,text_tfidf_miss,text_tfidf_morning,text_tfidf_mothers,text_tfidf_need,text_tfidf_new,text_tfidf_night,text_tfidf_oh,text_tfidf_play,text_tfidf_really,text_tfidf_saw,text_tfidf_sleep,text_tfidf_sorry,text_tfidf_thanks,text_tfidf_thats,text_tfidf_think,text_tfidf_thought,text_tfidf_time,text_tfidf_today,text_tfidf_tomorrow,text_tfidf_twitter,text_tfidf_want,text_tfidf_went,text_tfidf_work,Time of Tweet_night,Time of Tweet_noon,Platform_ Instagram ,Platform_ Twitter ,Platform_ Twitter  ,Platform_Facebook
0.18549249443819701,-0.8522707059823377,-0.07086093494668493,2,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,1.4810220739576547,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,3.422282340262799,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,7.914971205455339,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,-0.7098005310600505,-0.7342087577794206,-0.40703866324070626,-0.47286624374346037,-0.07142857142857141
-0.8635607516187623,0.5296003152400534,0.27382064985570875,2,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,5.071261927262728,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,3.849301180585993,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,4.891215526885749,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,1.408846508619191,-0.7342087577794206,-0.40703866324070626,-0.47286624374346037,-0.07142857142857141
-0.8635607516187623,1.0823487237290097,-0.4155425197490786,1,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,5.857245973930547,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,-0.7098005310600505,-0.7342087577794206,-0.40703866324070626,2.1147629234082532,-0.07142857142857141
0.8848613251428366,-0.023148093248903084,0.15892678825491086,1,4.120692438998836,5.635632247649768,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,7.842425065156744,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,1.408846508619191,-0.7342087577794206,-0.40703866324070626,2.1147629234082532,-0.07142857142857141
0.18549249443819701,1.6350971322179662,-0.8751179661522701,2,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,6.066800162552491,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,4.737936136846196,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,5.563531084532429,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,1.408846508619191,1.3620104492139977,-0.40703866324070626,-0.47286624374346037,-0.07142857142857141
-0.16419192091412277,-0.5758965017378596,-1.2197995509546637,2,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,-0.7098005310600505,-0.7342087577794206,-0.40703866324070626,-0.47286624374346037,-0.07142857142857141
0.8848613251428366,-0.8522707059823377,-1.6793749973578553,2,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,4.882450688720862,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,1.4169098728522782,-0.7098005310600505,1.3620104492139977,-0.40703866324070626,-0.47286624374346037,-0.07142857142857141
0.8848613251428366,0.5296003152400534,-0.7602241045514723,1,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,3.4982166443193643,-0.138589789677694,-0.2105204446279263,4.316550910476086,-0.3549270491056286,2.3887867158375427,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,4.622770561104939,-0.7057611914207166,1.408846508619191,-0.7342087577794206,2.456769074559977,-0.47286624374346037,-0.07142857142857141
0.18549249443819701,1.358722927973488,1.6525469890652835,0,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,6.880804538001718,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,3.9890825417641893,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,4.8948197875961945,-0.19860344618907771,4.0823357518146075,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,1.4169098728522782,-0.7098005310600505,-0.7342087577794206,-0.40703866324070626,-0.47286624374346037,-0.07142857142857141
0.8848613251428366,0.2532261109955751,-0.1857547965474828,2,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,6.833902332544287,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,3.7903214055256345,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,1.4169098728522782,-0.7098005310600505,-0.7342087577794206,-0.40703866324070626,-0.47286624374346037,-0.07142857142857141
-0.16419192091412277,-1.128644910226816,1.4227592658636876,1,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,3.5006662645505577,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,7.439747140708662,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,1.4169098728522782,-0.7098005310600505,-0.7342087577794206,2.456769074559977,-0.47286624374346037,-0.07142857142857141
-0.8635607516187623,0.8059745194845316,-1.2197995509546637,0,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,4.872265554635485,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,1.4169098728522782,-0.7098005310600505,1.3620104492139977,-0.40703866324070626,-0.47286624374346037,-0.07142857142857141
-0.5138763362664426,1.0823487237290097,-0.8751179661522701,0,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,1.408846508619191,-0.7342087577794206,2.456769074559977,-0.47286624374346037,-0.07142857142857141
-1.9126139976757217,1.6350971322179662,0.27382064985570875,1,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,1.408846508619191,-0.7342087577794206,-0.40703866324070626,2.1147629234082532,-0.07142857142857141
-0.5138763362664426,-0.5758965017378596,-0.07086093494668493,2,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,7.15885015485384,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,-0.7098005310600505,1.3620104492139977,-0.40703866324070626,-0.47286624374346037,-0.07142857142857141
-0.16419192091412277,0.5296003152400534,1.5376531274644856,1,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,-0.7098005310600505,1.3620104492139977,-0.40703866324070626,-0.47286624374346037,-0.07142857142857141
0.8848613251428366,-1.4050191144712942,1.5376531274644856,0,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,1.408846508619191,-0.7342087577794206,-0.40703866324070626,2.1147629234082532,-0.07142857142857141
0.5351769097905168,0.2532261109955751,0.15892678825491086,0,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,6.428778915099689,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,7.313908969611289,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,-0.7098005310600505,-0.7342087577794206,-0.40703866324070626,-0.47286624374346037,-0.07142857142857141
0.8848613251428366,0.5296003152400534,-1.3346934125554617,2,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,6.158778393035588,-0.16997253180875135,-0.3549270491056286,3.8670363629744378,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,1.408846508619191,-0.7342087577794206,2.456769074559977,-0.47286624374346037,-0.07142857142857141
0.8848613251428366,-1.128644910226816,1.192971542662092,1,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,5.4317089033232175,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,3.772653515226145,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,1.408846508619191,-0.7342087577794206,-0.40703866324070626,2.1147629234082532,-0.07142857142857141
-1.562929582323402,0.8059745194845316,1.4227592658636876,0,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,5.062691265200334,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,1.78959791522039,-0.14228523046311664,2.383628540146429,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,-0.7098005310600505,-0.7342087577794206,2.456769074559977,-0.47286624374346037,-0.07142857142857141
0.8848613251428366,-1.128644910226816,1.4227592658636876,1,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,-0.272459848482082,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,-0.14935081199355485,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,-0.17668164939273,-0.13919579876322133,-0.14709173737707293,1.4169098728522782,-0.7098005310600505,-0.7342087577794206,-0.40703866324070626,-0.47286624374346037,-0.07142857142857141
0.18549249443819701,0.8059745194845316,-0.07086093494668493,2,-0.16310736745339036,-0.13931051669133637,-0.1210670106393374,2.8538705634388792,-0.12966864900119177,-0.12287727480484516,-0.13995608007414,-0.21168593274693365,-0.13689135113075995,-0.12105787008520184,-0.12327961953131979,-0.2088061612768204,-0.19422494769103033,-0.19092787918044743,-0.138589789677694,-0.2105204446279263,-0.16997253180875135,-0.3549270491056286,-0.25166069244323896,-0.23323454718310543,-0.14228523046311664,-0.21343818702673792,-0.12061405322841329,-0.12265708933638197,-0.1325797733810791,-0.12343820641128608,-0.23648872017105496,-0.15675027022208035,5.1033338907548025,-0.13311268828430547,-0.17338753590073486,-0.17117580690686846,-0.1608337587402006,-0.1230760537534676,-0.12394315997305108,-0.18902198729296876,-0.12376981784288588,-0.11975303710472059,-0.14176451610439014,-0.1383188980972646,-0.18433707326652513,-0.14075597768410064,-0.12094506751954037,-0.1672611982768258,-0.19860344618907771,-0.1693047839573925,-0.13158645471531422,4.681243841690558,-0.13919579876322133,-0.14709173737707293,-0.7057611914207166,1.408846508619191,1.3620104492139977,-0.40703866324070626,-0.47286624374346037,-0.07142857142857141
